ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7962250	0.995	0.508052	0.6785004	-4.79	0.10973388	CPNE8	copine 8
7965249	0.995	0.508088	-0.6784423	-4.79	-0.07281722	C12orf50	chromosome 12 open reading frame 50
8057480	0.995	0.508323	0.6780603	-4.79	0.06835972	CERKL///NEUROD1	ceramide kinase like///neuronal differentiation 1
8018251	0.995	0.508362	-0.6779959	-4.79	-0.05931932	FADS6	fatty acid desaturase 6
8038150	0.995	0.508414	-0.6779119	-4.79	-0.07583048	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator
7980051	0.995	0.50845	-0.6778534	-4.79	-0.07338209	ELMSAN1	ELM2 and Myb/SANT domain containing 1
7946323	0.995	0.50854	-0.6777075	-4.79	-0.06926977	OR5P2	olfactory receptor family 5 subfamily P member 2
8138888	0.995	0.50854	0.6777071	-4.79	0.10019804	PDE1C	phosphodiesterase 1C
7957458	0.995	0.508746	0.6773737	-4.79	0.0614433	NTS	neurotensin
7933115	0.995	0.508887	0.6771442	-4.79	0.06772662	LOC645513///SEPT7P2///SEPT7P9	septin 7 pseudogene///septin 7 pseudogene 2///septin 7 pseudogene 9
8004201	0.995	0.508908	-0.6771103	-4.79	-0.06941899	ALOX12P2	arachidonate 12-lipoxygenase pseudogene 2
7932966	0.995	0.509117	0.6767711	-4.79	0.09977256	ITGB1	integrin subunit beta 1
7962455	0.995	0.509174	-0.6766786	-4.79	-0.13393336	NELL2	neural EGFL like 2
8035980	0.995	0.509205	-0.676628	-4.79	-0.07871167	RHPN2	rhophilin Rho GTPase binding protein 2
7997839	0.995	0.509299	0.6764761	-4.79	0.07444185	CDT1	chromatin licensing and DNA replication factor 1
8062852	0.995	0.50941	-0.6762961	-4.79	-0.06981122	PKIG	protein kinase (cAMP-dependent, catalytic) inhibitor gamma
8137906	0.995	0.50944	-0.6762481	-4.79	-0.08307041	RADIL	Rap associating with DIL domain
7953351	0.995	0.50948	-0.6761821	-4.79	-0.05851515	NCAPD2	non-SMC condensin I complex subunit D2
7977340	0.995	0.509512	-0.6761307	-4.79	-0.06410031	BTBD6	BTB domain containing 6
7984124	0.995	0.509544	0.6760791	-4.79	0.11416165	APH1B	aph-1 homolog B, gamma-secretase subunit
8042896	0.995	0.509672	-0.6758715	-4.79	-0.09605881	TLX2	T-cell leukemia homeobox 2
8158554	0.995	0.509693	-0.675837	-4.79	-0.07865131	PRRX2	paired related homeobox 2
8067709	0.995	0.509737	-0.6757655	-4.79	-0.06175445	GMEB2	glucocorticoid modulatory element binding protein 2
7925622	0.995	0.509803	0.675659	-4.79	0.06622617	AHCTF1P1///AHCTF1	AT-hook containing transcription factor 1 pseudogene 1///AT-hook containing transcription factor 1
7961111	0.995	0.509879	-0.6755356	-4.79	-0.12544663	CLEC1A	C-type lectin domain family 1 member A
8085972	0.995	0.509912	-0.6754814	-4.79	-0.05630769	GADL1	glutamate decarboxylase like 1
7966234	0.995	0.50992	0.6754688	-4.79	0.08637497	TRPV4	transient receptor potential cation channel subfamily V member 4
7992646	0.995	0.510135	0.6751211	-4.79	0.08675861	ATP6V0C	ATPase H+ transporting V0 subunit c
7970858	0.995	0.510335	0.6747974	-4.79	0.079042		
8150356	0.995	0.510428	-0.6746459	-4.79	-0.09652604	RNF5P1///RNF5	ring finger protein 5 pseudogene 1///ring finger protein 5
8124622	0.995	0.510446	0.6746166	-4.79	0.06838012	ZNF311	zinc finger protein 311
8178275	0.995	0.510446	0.6746166	-4.79	0.06838012	ZNF311	zinc finger protein 311
8093665	0.995	0.510508	-0.674517	-4.79	-0.06901573	GRK4	G protein-coupled receptor kinase 4
7984475	0.995	0.510604	0.6743608	-4.79	0.10116314	CORO2B	coronin 2B
7913211	0.995	0.510729	-0.6741582	-4.79	-0.06919382	PLA2G2E	phospholipase A2 group IIE
8027320	0.995	0.510746	-0.6741312	-4.79	-0.07906368	LOC641367	cyclin Y like 1 pseudogene
8086008	0.995	0.510766	0.6740994	-4.79	0.10998429	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
8165478	0.995	0.510817	-0.6740164	-4.79	-0.07258521	TPRN	taperin
7951259	0.995	0.510893	-0.6738929	-4.79	-0.06972973	MMP10	matrix metallopeptidase 10
8093807	0.995	0.510924	-0.6738433	-4.79	-0.07406771	DOK7	docking protein 7
8140140	0.995	0.510934	-0.6738267	-4.79	-0.07173531	CLDN3	claudin 3
8048014	0.995	0.510969	0.6737694	-4.79	0.07134243	RPE	ribulose-5-phosphate-3-epimerase
8012013	0.995	0.511005	-0.6737126	-4.79	-0.32337444	CLEC10A	C-type lectin domain family 10 member A
7996051	0.995	0.511031	0.6736694	-4.79	0.06838581	POLR2C	RNA polymerase II subunit C
8071268	0.995	0.511037	-0.6736604	-4.79	-0.11169674	SEPT5-GP1BB///GP1BB	SEPT5-GP1BB readthrough///glycoprotein Ib platelet beta subunit
8118734	0.995	0.511046	-0.673646	-4.79	-0.08239115	ITPR3	inositol 1,4,5-trisphosphate receptor type 3
7915468	0.995	0.511053	0.6736347	-4.79	0.0721837	SVBP	small vasohibin binding protein
7897339	0.995	0.511107	0.6735473	-4.79	0.08832623	CAMTA1	calmodulin binding transcription activator 1
7959946	0.995	0.511261	-0.673298	-4.79	-0.05771906	MMP17	matrix metallopeptidase 17
8037563	0.995	0.511363	-0.6731331	-4.79	-0.05935079	PPP1R13L	protein phosphatase 1 regulatory subunit 13 like
7987315	0.995	0.511376	0.6731119	-4.79	0.08809359	ACTC1	actin, alpha, cardiac muscle 1
8162216	0.995	0.511412	0.6730529	-4.79	0.07027844	SHC3	SHC adaptor protein 3
7903688	0.995	0.511505	-0.6729026	-4.79	-0.04930117	CYB561D1	cytochrome b561 family member D1
8064762	0.995	0.511536	0.6728525	-4.79	0.0467314	CENPB	centromere protein B
7947681	0.995	0.511543	-0.6728406	-4.79	-0.0756985	ARHGAP1	Rho GTPase activating protein 1
7916570	0.995	0.511545	0.6728376	-4.79	0.10384825	OMA1	OMA1 zinc metallopeptidase
7980680	0.995	0.511549	0.6728319	-4.79	0.07301356	FOXN3	forkhead box N3
8097461	0.995	0.511602	-0.6727465	-4.79	-0.05160274	NOCT	nocturnin
8081810	0.995	0.511644	0.6726783	-4.79	0.05161916	GAP43	growth associated protein 43
8129880	0.995	0.511661	0.6726507	-4.79	0.09927981	PERP	PERP, TP53 apoptosis effector
8139769	0.995	0.511677	0.6726248	-4.79	0.05721437	LOC401357	uncharacterized LOC401357
8168420	0.995	0.511754	-0.6725003	-4.79	-0.07369641	ZCCHC13	zinc finger CCHC-type containing 13
8090639	0.995	0.511809	0.6724106	-4.79	0.05675097	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
7911085	0.995	0.511881	0.6722953	-4.79	0.0487805	COX20	COX20, cytochrome c oxidase assembly factor
8123929	0.995	0.511919	0.672233	-4.79	0.0635209	ERVFRD-1	endogenous retrovirus group FRD member 1
8075709	0.995	0.51197	-0.6721502	-4.79	-0.20969994	APOL4	apolipoprotein L4
7987623	0.995	0.512024	-0.672063	-4.79	-0.07249796	EXD1	exonuclease 3'-5' domain containing 1
7975616	0.995	0.51207	0.6719891	-4.79	0.11812384	DNAL1	dynein axonemal light chain 1
7952335	0.995	0.512388	-0.6714744	-4.79	-0.09653228	SNORD14E	small nucleolar RNA, C/D box 14E
8132523	0.995	0.512439	0.671392	-4.79	0.07051837	UBE2D4	ubiquitin conjugating enzyme E2 D4 (putative)
8123767	0.995	0.512446	0.6713812	-4.79	0.08157275	SSR1	signal sequence receptor subunit 1
8001547	0.995	0.512531	-0.6712441	-4.79	-0.07963932	PLLP	plasmolipin
7939706	0.995	0.512531	0.6712438	-4.79	0.07986872	F2	coagulation factor II, thrombin
8153790	0.995	0.512597	-0.6711368	-4.79	-0.06473077	TONSL	tonsoku-like, DNA repair protein
7963235	0.995	0.512619	-0.6711022	-4.79	-0.05799333	CSRNP2	cysteine and serine rich nuclear protein 2
7944223	0.995	0.512647	-0.6710567	-4.79	-0.1204755	KMT2A	lysine methyltransferase 2A
8030044	0.995	0.512714	0.670948	-4.79	0.0961451	KCNJ14	potassium voltage-gated channel subfamily J member 14
8083333	0.995	0.512736	0.6709129	-4.79	0.06438317	EIF2A	eukaryotic translation initiation factor 2A
7918768	0.995	0.51283	0.67076	-4.79	0.06411246	DENND2C	DENN domain containing 2C
7900833	0.995	0.512875	-0.6706877	-4.79	-0.06016982	KDM4A	lysine demethylase 4A
8026724	0.995	0.512941	0.6705819	-4.79	0.06753092	MRPL34	mitochondrial ribosomal protein L34
8050007	0.995	0.512941	-0.6705809	-4.79	-0.09098624	PXDN	peroxidasin
7899273	0.995	0.512976	0.6705245	-4.79	0.06756846	NUDC	nuclear distribution C, dynein complex regulator
8102468	0.995	0.512993	0.6704969	-4.79	0.10536371	PRSS12	protease, serine 12
7905929	0.995	0.513028	-0.67044	-4.79	-0.06129706	EFNA1	ephrin A1
8104074	0.995	0.513128	0.6702797	-4.79	0.08382351	MTNR1A	melatonin receptor 1A
8061305	0.995	0.513192	-0.6701757	-4.79	-0.06440617	KIZ	kizuna centrosomal protein
8082774	0.995	0.513214	-0.6701409	-4.79	-0.07625369	BFSP2	beaded filament structural protein 2
8028162	0.995	0.513253	0.6700772	-4.79	0.10571606	TBCB	tubulin folding cofactor B
8156404	0.995	0.513253	0.670077	-4.79	0.04921727	CARD19	caspase recruitment domain family member 19
7923183	0.995	0.513258	0.670069	-4.79	0.05553925	ZNF281	zinc finger protein 281
8146660	0.995	0.513261	0.6700649	-4.79	0.19884995	DNAJC5B	DnaJ heat shock protein family (Hsp40) member C5 beta
8005260	0.995	0.513318	0.6699723	-4.79	0.04943316	MED9	mediator complex subunit 9
8112302	0.995	0.513397	0.6698449	-4.79	0.09857681	SMIM15	small integral membrane protein 15
8115181	0.995	0.513414	0.669818	-4.79	0.09931381	DCTN4	dynactin subunit 4
8066161	0.995	0.513438	-0.6697788	-4.79	-0.0721869	MROH8	maestro heat like repeat family member 8
8138091	0.995	0.513583	0.6695449	-4.79	0.06613123	DAGLB	diacylglycerol lipase beta
8004861	0.995	0.513663	0.6694152	-4.79	0.06776387	ODF4	outer dense fiber of sperm tails 4
7946221	0.995	0.513772	0.669239	-4.79	0.07489101	TAF10	TATA-box binding protein associated factor 10
8061019	0.995	0.513789	-0.6692118	-4.79	-0.07216387	NDUFAF5	NADH:ubiquinone oxidoreductase complex assembly factor 5
8066757	0.995	0.514023	0.6688354	-4.79	0.05116499	SLC13A3	solute carrier family 13 member 3
7945864	0.995	0.514095	-0.668719	-4.79	-0.1020913	ZNF195	zinc finger protein 195
8031483	0.995	0.514106	0.6687004	-4.79	0.0503483	RPL28	ribosomal protein L28
8156935	0.995	0.514167	0.6686024	-4.79	0.07055317	ZNF189	zinc finger protein 189
7928291	0.995	0.514266	-0.6684428	-4.79	-0.08787292	CHST3	carbohydrate sulfotransferase 3
8162142	0.995	0.514281	-0.6684179	-4.79	-0.06773373	ISCA1	iron-sulfur cluster assembly 1
8089438	0.995	0.514303	0.6683839	-4.79	0.05602902	DPPA2	developmental pluripotency associated 2
8005043	0.995	0.514327	-0.6683448	-4.79	-0.07056341	LINC00670	long intergenic non-protein coding RNA 670
8025958	0.995	0.514353	0.6683029	-4.79	0.06512903	ZNF440	zinc finger protein 440
8168458	0.995	0.514373	-0.6682704	-4.79	-0.06057923	MAGEE1	MAGE family member E1
8003844	0.995	0.514374	-0.6682693	-4.79	-0.08927679	GSG2	germ cell associated 2, haspin
7989253	0.995	0.514397	0.6682313	-4.79	0.06921766	SLTM	SAFB like transcription modulator
7903334	0.995	0.514413	-0.6682061	-4.79	-0.07050929	CDC14A	cell division cycle 14A
8133339	0.995	0.514777	-0.6676181	-4.79	-0.07677377	VPS37D	VPS37D, ESCRT-I subunit
8054607	0.995	0.514799	0.6675833	-4.79	0.09335352	LOC400997	uncharacterized LOC400997
8101816	0.995	0.514931	-0.66737	-4.79	-0.05858595	STPG2	sperm tail PG-rich repeat containing 2
8036357	0.995	0.514946	0.6673461	-4.79	0.1169585	ZNF790	zinc finger protein 790
7984470	0.995	0.514977	0.6672968	-4.79	0.04884871	FEM1B	fem-1 homolog B
8001938	0.995	0.514982	0.6672881	-4.79	0.09705359	TRADD	TNFRSF1A associated via death domain
8091411	0.995	0.515035	-0.667203	-4.79	-0.06137486	TM4SF1	transmembrane 4 L six family member 1
7901993	0.995	0.515039	-0.6671962	-4.79	-0.10949361	CACHD1	cache domain containing 1
8148263	0.995	0.515071	0.6671447	-4.79	0.06861835	TRMT12	tRNA methyltransferase 12 homolog
7908041	0.995	0.515093	0.6671091	-4.79	0.24531161	LAMC1	laminin subunit gamma 1
7924832	0.995	0.515334	-0.6667218	-4.79	-0.0623935	WNT9A	Wnt family member 9A
8014650	0.995	0.515349	-0.6666968	-4.79	-0.06975838	LOC101929950///LOC440434///NPEPPS	puromycin-sensitive aminopeptidase-like protein///aminopeptidase puromycin sensitive pseudogene///aminopeptidase puromycin sensitive
8088415	0.995	0.515464	-0.6665125	-4.79	-0.0793376	FAM107A	family with sequence similarity 107 member A
8036072	0.995	0.515492	-0.666467	-4.79	-0.08202631	KRTDAP	keratinocyte differentiation associated protein
8000706	0.995	0.515512	-0.6664349	-4.79	-0.08325282	CDIPT	CDP-diacylglycerol--inositol 3-phosphatidyltransferase
8028194	0.995	0.515571	0.6663398	-4.79	0.11083789	ZNF382	zinc finger protein 382
8157125	0.995	0.515589	0.6663113	-4.79	0.0562064	RAD23B	RAD23 homolog B, nucleotide excision repair protein
7998119	0.995	0.51559	-0.6663088	-4.79	-0.06431116	LOC100288778///WASH1///WASH7P///WASH2P///WASH3P	WAS protein family homolog 1 pseudogene///WAS protein family homolog 1///WAS protein family homolog 7 pseudogene///WAS protein family homolog 2 pseudogene///WAS protein family homolog 3 pseudogene
8005435	0.995	0.515615	-0.6662688	-4.79	-0.06620396	MIEF2	mitochondrial elongation factor 2
8007100	0.995	0.515772	-0.6660154	-4.79	-0.07268076	IGFBP4	insulin like growth factor binding protein 4
8092348	0.995	0.515807	0.6659598	-4.79	0.25160401	LAMP3	lysosomal associated membrane protein 3
8114593	0.995	0.515853	-0.6658849	-4.79	-0.09553775	APBB3	amyloid beta precursor protein binding family B member 3
8143887	0.995	0.515964	-0.6657063	-4.79	-0.06779648	ASB10	ankyrin repeat and SOCS box containing 10
7928107	0.995	0.516043	-0.6655803	-4.79	-0.06252526	H2AFY2	H2A histone family member Y2
7924405	0.995	0.516046	0.6655746	-4.79	0.07127041	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2
8083743	0.995	0.516072	0.665533	-4.79	0.05550354	ARL14	ADP ribosylation factor like GTPase 14
7997257	0.995	0.516076	0.6655264	-4.79	0.09560251	ZFP1	ZFP1 zinc finger protein
7956242	0.995	0.516105	0.6654801	-4.79	0.09035936	COQ10A	coenzyme Q10A
7961440	0.995	0.516172	0.6653713	-4.79	0.19288707	PLBD1	phospholipase B domain containing 1
7940287	0.995	0.516203	-0.6653215	-4.79	-0.39599154	MS4A1	membrane spanning 4-domains A1
8134036	0.995	0.516208	0.6653137	-4.79	0.05394788	STEAP2	STEAP2 metalloreductase
8090464	0.995	0.51634	-0.6651015	-4.79	-0.08164	DNAJB8	DnaJ heat shock protein family (Hsp40) member B8
8135697	0.995	0.516352	0.6650827	-4.79	0.05597333	ANKRD7	ankyrin repeat domain 7
8014115	0.995	0.516369	0.6650544	-4.79	0.18183739	MYO1D	myosin ID
8021015	0.995	0.516387	0.6650253	-4.79	0.07120114	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
8020068	0.995	0.516547	0.6647691	-4.79	0.0887041	ANKRD12	ankyrin repeat domain 12
7915404	0.995	0.51662	-0.664651	-4.79	-0.08099936	GUCA2A	guanylate cyclase activator 2A
7985587	0.995	0.516624	-0.6646454	-4.79	-0.07371879	SCAND2P	SCAN domain containing 2 pseudogene
7952810	0.995	0.516677	-0.6645594	-4.79	-0.11023363	IGSF9B	immunoglobulin superfamily member 9B
7975066	0.995	0.516713	-0.6645023	-4.79	-0.09453164	AKAP5	A-kinase anchoring protein 5
8014865	0.995	0.516741	-0.6644568	-4.79	-0.07151732	NEUROD2	neuronal differentiation 2
7938286	0.995	0.516782	-0.6643907	-4.79	-0.08652557	RPL27A	ribosomal protein L27a
8160587	0.995	0.516867	0.6642541	-4.79	0.13428736	NDUFB6	NADH:ubiquinone oxidoreductase subunit B6
7923929	0.995	0.516889	-0.6642184	-4.79	-0.07337139	PIGR	polymeric immunoglobulin receptor
8143635	0.995	0.516906	0.664191	-4.79	0.09020421	NOBOX	NOBOX oogenesis homeobox
8065334	0.995	0.516927	-0.6641575	-4.79	-0.07032294	NKX2-2	NK2 homeobox 2
7954711	0.995	0.517011	-0.6640216	-4.79	-0.09299372	KIAA1551	KIAA1551
8163784	0.995	0.517016	0.664015	-4.79	0.04924302	FBXW2	F-box and WD repeat domain containing 2
8132406	0.995	0.517049	0.6639608	-4.79	0.12292092	RALA	RALA Ras like proto-oncogene A
8025478	0.995	0.517079	-0.663913	-4.79	-0.10055498	ZNF559-ZNF177///ZNF559	ZNF559-ZNF177 readthrough///zinc finger protein 559
8170282	0.995	0.517089	-0.6638973	-4.79	-0.0555569	SPANXN4	SPANX family member N4
7963523	0.995	0.517111	-0.6638619	-4.79	-0.05807497	KRT3	keratin 3
8013159	0.995	0.517281	0.6635882	-4.79	0.05874659	TOM1L2	target of myb1 like 2 membrane trafficking protein
7932177	0.995	0.517297	-0.6635626	-4.79	-0.07226074	CDNF	cerebral dopamine neurotrophic factor
8032023	0.995	0.51734	-0.6634927	-4.79	-0.07066578	THEG	theg spermatid protein
7911260	0.995	0.517406	-0.6633878	-4.79	-0.06973735	OR2M7///OR2M2///OR2M1P///OR2M3///OR2M5	olfactory receptor family 2 subfamily M member 7///olfactory receptor family 2 subfamily M member 2///olfactory receptor family 2 subfamily M member 1 pseudogene///olfactory receptor family 2 subfamily M member 3///olfactory receptor family 2 subfamily M member 5
8049969	0.995	0.517469	-0.6632857	-4.79	-0.08972953	SH3YL1	SH3 and SYLF domain containing 1
8168387	0.995	0.51758	-0.6631069	-4.79	-0.09011798	FAM226B///FAM226A	family with sequence similarity 226 member B (non-protein coding)///family with sequence similarity 226 member A (non-protein coding)
7918792	0.995	0.517583	-0.6631036	-4.79	-0.06956488		
8139488	0.995	0.517613	-0.6630544	-4.79	-0.0717797	IGFBP3	insulin like growth factor binding protein 3
8173366	0.995	0.517625	-0.663035	-4.79	-0.10261264	P2RY4	pyrimidinergic receptor P2Y4
7979085	0.995	0.517674	0.662957	-4.79	0.10982707	PYGL	phosphorylase, glycogen, liver
8130645	0.995	0.517816	0.662728	-4.79	0.08527296	PARK2	parkin RBR E3 ubiquitin protein ligase
8096027	0.995	0.51783	-0.6627063	-4.79	-0.10646663	PCAT4	prostate cancer associated transcript 4 (non-protein coding)
8035477	0.995	0.517837	0.6626955	-4.79	0.05525292	ELL	elongation factor for RNA polymerase II
8059854	0.995	0.517893	0.6626043	-4.79	0.08047626	ARL4C	ADP ribosylation factor like GTPase 4C
8150846	0.995	0.517956	0.6625031	-4.79	0.07034154	TMEM68	transmembrane protein 68
8033736	0.995	0.517971	-0.6624798	-4.79	-0.09633905	OR7G1	olfactory receptor family 7 subfamily G member 1
7971565	0.995	0.518014	0.66241	-4.79	0.11846852	LPAR6	lysophosphatidic acid receptor 6
7905079	0.995	0.518026	-0.662391	-4.79	-0.1166822	HIST2H2AA4///HIST2H2AB///HIST2H2AC///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2ab///histone cluster 2, H2ac///histone cluster 2, H2aa3
7919619	0.995	0.518026	-0.662391	-4.79	-0.1166822	HIST2H2AA4///HIST2H2AB///HIST2H2AC///HIST2H2AA3	histone cluster 2, H2aa4///histone cluster 2, H2ab///histone cluster 2, H2ac///histone cluster 2, H2aa3
8177261	0.995	0.518063	-0.6623315	-4.79	-0.13034034	TTTY10	testis-specific transcript, Y-linked 10 (non-protein coding)
8066256	0.995	0.5181	-0.6622727	-4.79	-0.09530735	SNHG17///SNORA71B	small nucleolar RNA host gene 17///small nucleolar RNA, H/ACA box 71B
8174887	0.995	0.518114	-0.6622501	-4.79	-0.06207857		
7951535	0.995	0.518199	0.662114	-4.79	0.08673589	KDELC2	KDEL motif containing 2
8025672	0.995	0.518204	-0.6621055	-4.79	-0.07235984	SLC44A2	solute carrier family 44 member 2
8065607	0.995	0.518211	-0.6620936	-4.79	-0.07031022	PLAGL2	PLAG1 like zinc finger 2
8142765	0.995	0.518351	-0.6618686	-4.79	-0.08390398	LRRC4	leucine rich repeat containing 4
7956003	0.995	0.518444	0.6617205	-4.79	0.06577228	OR6C4	olfactory receptor family 6 subfamily C member 4
8084717	0.995	0.518456	-0.6617002	-4.79	-0.06408619	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
7904000	0.995	0.51875	0.6612296	-4.79	0.08202416	DDX20	DEAD-box helicase 20
7947947	0.995	0.518765	0.6612047	-4.79	0.0746916	AGBL2	ATP/GTP binding protein like 2
8144600	0.995	0.518771	0.6611946	-4.79	0.06541507	SLC35G5	solute carrier family 35 member G5
8098714	0.995	0.518794	0.6611586	-4.79	0.11192524	FRG1	FSHD region gene 1
7975595	0.995	0.51881	0.6611324	-4.79	0.05334788	C14orf169	chromosome 14 open reading frame 169
7918725	0.995	0.518857	0.6610579	-4.79	0.06275398	TRIM33	tripartite motif containing 33
8091863	0.995	0.518952	-0.6609052	-4.79	-0.06329967	SLITRK3	SLIT and NTRK like family member 3
8062312	0.995	0.518955	-0.6608993	-4.79	-0.0641491	MYL9	myosin light chain 9
8117724	0.995	0.518969	-0.6608771	-4.79	-0.06032044	OR12D2	olfactory receptor family 12 subfamily D member 2 (gene/pseudogene)
7973010	0.995	0.518982	0.6608572	-4.79	0.06788784	OR4N2	olfactory receptor family 4 subfamily N member 2
7919139	0.995	0.519014	-0.6608052	-4.79	-0.08790549	LOC102725104///ANKRD20A12P///ANKRD20A8P///ANKRD20A5P	putative ankyrin repeat domain-containing protein 20A12 pseudogene///ankyrin repeat domain 20 family member A12, pseudogene///ankyrin repeat domain 20 family member A8, pseudogene///ankyrin repeat domain 20 family member A5, pseudogene
7993546	0.995	0.519053	-0.6607425	-4.79	-0.10975955	PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPB6///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	PKD1P6-NPIPP1 readthrough///nuclear pore complex interacting protein family member A8///nuclear pore complex interacting protein family member A7///nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B6///nuclear pore complex interacting protein family member A2///nuclear pore complex interacting protein family member A3///nuclear pore complex interacting protein family member B4///polycystin 1, transient receptor potential channel interacting pseudogene 1///pyridoxal dependent decarboxylase domain containing 2, pseudogene///polycystin 1, transient receptor potential channel interacting pseudogene 2///nuclear pore complex interacting protein family member B3///nuclear pore complex interacting protein family member A1///polycystin 1, transient receptor potential channel interacting///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3
8001046	0.995	0.519106	-0.6606572	-4.79	-0.06779415	ZNF843	zinc finger protein 843
7934326	0.995	0.519108	0.6606538	-4.79	0.07037933	MRPS16	mitochondrial ribosomal protein S16
8116579	0.995	0.519152	-0.6605835	-4.79	-0.09064576	FOXQ1	forkhead box Q1
8139356	0.995	0.519218	0.6604773	-4.79	0.06071043	NUDCD3	NudC domain containing 3
7939940	0.995	0.51923	0.6604583	-4.79	0.04768965	OR5D13	olfactory receptor family 5 subfamily D member 13 (gene/pseudogene)
8125798	0.995	0.51933	-0.6602979	-4.79	-0.05545155	MLN	motilin
8100971	0.995	0.519343	0.6602778	-4.79	0.41139603	PPBP	pro-platelet basic protein
8042337	0.995	0.519402	0.6601822	-4.79	0.05935459	ACTR2	ARP2 actin related protein 2 homolog
8167690	0.995	0.519417	-0.6601595	-4.79	-0.08254475	LOC100129860///LOC401589	uncharacterized LOC100129860///uncharacterized LOC401589
8172719	0.995	0.519417	-0.6601595	-4.79	-0.08254475	LOC100129860///LOC401589	uncharacterized LOC100129860///uncharacterized LOC401589
8135865	0.995	0.519426	-0.6601447	-4.79	-0.07250992	FSCN3	fascin actin-bundling protein 3
8170418	0.995	0.51947	0.6600741	-4.79	0.06570897		
8075118	0.995	0.519483	-0.6600526	-4.79	-0.08168781	CRYBB1	crystallin beta B1
7950885	0.995	0.519512	0.6600064	-4.79	0.07613879	FZD4	frizzled class receptor 4
8071136	0.995	0.519513	0.660005	-4.79	0.05330499	PEX26	peroxisomal biogenesis factor 26
8067593	0.995	0.519605	-0.6598569	-4.79	-0.047003	YTHDF1	YTH N6-methyladenosine RNA binding protein 1
8130628	0.995	0.519609	0.6598511	-4.79	0.13962526	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4
8009096	0.995	0.519645	-0.6597939	-4.79	-0.08231142	ACE	angiotensin I converting enzyme
8015387	0.995	0.519713	-0.6596845	-4.79	-0.07234109	KRT17	keratin 17
7926889	0.995	0.519796	-0.6595517	-4.79	-0.1046477	LYZL1	lysozyme like 1
8141625	0.995	0.519813	0.6595235	-4.79	0.11955917	EPHB4	EPH receptor B4
8145293	0.995	0.519842	0.6594775	-4.79	0.16955102	ADAM28	ADAM metallopeptidase domain 28
8013788	0.995	0.51985	-0.6594643	-4.79	-0.05801485	FLOT2	flotillin 2
7986385	0.995	0.519906	-0.6593756	-4.79	-0.10985915	SYNM	synemin
8139118	0.995	0.519954	-0.6592977	-4.79	-0.1181235		
8103260	0.995	0.519964	-0.6592813	-4.79	-0.05870985	DCHS2	dachsous cadherin-related 2
8015223	0.995	0.51999	-0.6592401	-4.79	-0.06293402	KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	keratin associated protein 4-7///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-11///keratin associated protein 4-2///keratin associated protein 4-5///keratin associated protein 4-4///keratin associated protein 4-12///keratin associated protein 4-6///keratin associated protein 4-7
8019565	0.995	0.51999	-0.6592401	-4.79	-0.06293402	KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	keratin associated protein 4-7///keratin associated protein 4-9///keratin associated protein 4-8///keratin associated protein 4-11///keratin associated protein 4-2///keratin associated protein 4-5///keratin associated protein 4-4///keratin associated protein 4-12///keratin associated protein 4-6///keratin associated protein 4-7
7998577	0.995	0.520088	-0.6590826	-4.79	-0.07998618	NME3	NME/NM23 nucleoside diphosphate kinase 3
8079117	0.995	0.520213	-0.6588831	-4.79	-0.06706335	ACKR2	atypical chemokine receptor 2
7934244	0.995	0.520222	0.6588677	-4.79	0.07072033	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
8052125	0.995	0.52025	-0.6588239	-4.79	-0.06989223	GPR75-ASB3///ASB3	GPR75-ASB3 readthrough///ankyrin repeat and SOCS box containing 3
7896798	0.995	0.520319	-0.6587128	-4.79	-0.06261627	PLEKHN1	pleckstrin homology domain containing N1
7954090	0.995	0.520334	0.658689	-4.79	0.24855265	EMP1	epithelial membrane protein 1
8004255	0.995	0.520368	-0.6586345	-4.79	-0.09085118	BCL6B	B-cell CLL/lymphoma 6B
8058708	0.995	0.520551	0.6583418	-4.79	0.0584893	ABCA12	ATP binding cassette subfamily A member 12
